ensembl_id	c1	c2	c3	c4	c5	c6	c7	c8	t1	t2	t3	t4	t5	t6	t7	t8
ENSG00000272645.2	206	895	661	426	718	461	536	825	608	739	274	426	474	738	304	227
ENSG00000272646.1	5	2	7	5	3	3	4	10	12	5	5	1	5	6	6	8
ENSG00000272647.1	3	0	7	0	0	1	6	20	0	1	0	2	0	8	9	2
ENSG00000272650.1	16	19	36	12	12	32	29	46	8	13	9	10	12	26	16	9
ENSG00000272654.1	29	94	71	74	45	69	83	117	93	75	23	45	61	44	64	60
ENSG00000272655.1	117	357	249	164	128	330	195	231	213	217	190	127	180	160	278	232
ENSG00000272656.1	8	5	7	6	4	13	16	4	12	6	18	10	11	7	12	21
ENSG00000272657.1	0	0	2	1	2	2	0	3	1	2	1	1	0	0	1	0
ENSG00000272659.1	5	2	5	1	16	5	6	8	2	9	5	11	2	15	21	7
ENSG00000272660.1	9	55	37	7	4	12	29	19	9	18	16	13	1	27	5	8
ENSG00000272662.1	3	4	19	1	3	4	5	5	5	11	4	4	0	4	3	2
ENSG00000272663.1	1	22	11	17	7	10	11	4	4	16	11	5	4	12	7	4
ENSG00000272664.1	0	1	10	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000272666.1	190	116	154	267	97	25	875	57	13	121	35	41	95	261	201	114
ENSG00000272667.1	89	169	82	151	74	140	106	102	109	114	123	46	138	62	64	76
ENSG00000272668.1	17	22	13	26	67	24	44	13	12	53	15	4	55	52	23	9
ENSG00000272669.1	122	64	70	37	72	88	66	41	55	40	38	50	33	176	178	110
ENSG00000272672.1	0	6	7	3	1	5	6	0	7	1	0	2	10	3	2	2
ENSG00000272674.3	270	90	1182	883	139	71	608	87	588	135	268	178	1232	1170	542	270
ENSG00000272676.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
ENSG00000272677.1	17	66	30	24	22	27	46	70	18	19	18	14	17	56	38	19
ENSG00000272679.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000272681.2	3	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0
ENSG00000272682.1	1	35	14	22	1	6	20	44	4	10	8	2	5	3	2	5
ENSG00000272685.1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
ENSG00000272686.1	182	406	340	470	139	301	273	444	193	396	258	213	128	154	178	238
ENSG00000272689.1	10	14	8	8	4	20	45	6	18	10	1	13	8	10	15	3
ENSG00000272690.4	9	10	23	8	36	14	3	2	12	4	1	3	7	11	8	21
ENSG00000272691.1	1	1	2	2	2	2	5	0	3	6	2	4	1	5	13	1
ENSG00000272692.1	22	88	93	96	18	111	62	90	24	61	42	56	18	8	14	0
ENSG00000272693.2	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1
ENSG00000272695.1	63	121	206	255	106	29	151	168	60	148	45	55	131	26	16	13
ENSG00000272696.1	7	13	15	18	16	11	22	32	32	32	14	9	21	28	24	12
ENSG00000272699.1	2	8	31	5	3	9	7	2	18	4	1	11	9	10	9	9
ENSG00000272701.2	3	29	33	21	31	142	8	35	27	9	11	23	11	6	10	14
ENSG00000272702.1	11	48	13	26	14	18	15	20	9	37	27	4	3	17	10	22
ENSG00000272703.1	0	0	5	10	5	4	4	3	1	1	0	16	9	1	10	0
ENSG00000272707.1	14	38	14	6	6	5	10	20	18	27	26	6	23	33	12	15
ENSG00000272710.1	0	10	1	0	8	1	1	0	1	0	3	3	0	8	8	1
ENSG00000272711.1	74	95	66	117	86	91	42	13	200	142	106	35	131	68	86	17
ENSG00000272714.1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000272715.1	0	73	5	4	1	2	10	5	1	7	7	1	7	4	1	1
ENSG00000272716.1	4	25	13	16	14	22	22	14	13	29	13	4	8	18	8	12
ENSG00000272717.1	24	24	16	20	3	4	17	32	11	19	40	12	6	10	9	16
ENSG00000272719.1	3	2	1	4	0	2	0	2	3	5	4	2	2	4	0	2
ENSG00000272720.1	39	30	75	37	67	293	73	78	142	33	31	313	61	73	210	163
ENSG00000272721.4	7	18	28	36	10	4	14	33	28	34	32	14	7	9	10	11
ENSG00000272724.1	1	2	4	1	1	1	0	1	3	0	0	1	0	0	5	1
ENSG00000272727.1	0	0	2	0	31	2	2	0	4	1	0	0	0	1	12	0
ENSG00000272729.1	0	12	4	9	2	2	17	5	7	3	4	3	4	4	5	0
ENSG00000272732.1	22	12	25	13	16	40	9	44	94	5	7	50	2	31	29	75
ENSG00000272733.1	12	11	14	3	11	17	21	16	9	6	1	4	2	26	3	27
ENSG00000272734.1	134	824	834	1727	137	496	2277	1168	280	1000	1410	234	638	184	96	120
ENSG00000272735.1	3	21	10	9	1	2	5	13	0	7	14	4	3	2	2	2
ENSG00000272736.4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000272741.1	0	0	1	0	0	0	1	3	0	3	3	0	1	1	0	0
ENSG00000272744.1	5	43	17	4	12	16	11	6	31	6	7	9	5	9	16	8
ENSG00000272745.1	9	8	25	8	4	12	0	11	0	0	1	7	0	8	9	10
ENSG00000272746.1	13	13	8	1	5	5	7	0	7	6	4	11	15	7	12	23
ENSG00000272748.1	0	4	6	0	0	2	1	2	0	2	0	0	0	1	0	2
ENSG00000272750.1	149	120	413	200	130	200	161	158	218	125	35	146	295	182	220	136
ENSG00000272752.4	145	241	140	190	196	215	218	398	205	127	154	97	69	1388	283	116
ENSG00000272754.1	51	12	68	20	30	49	12	33	29	25	2	24	8	33	59	32
ENSG00000272755.1	6	0	5	0	2	1	1	1	1	3	0	3	0	4	0	1
ENSG00000272758.4	79	55	131	135	54	129	135	246	131	93	125	117	80	63	76	80
ENSG00000272760.1	207	131	138	44	119	177	157	218	360	115	66	146	71	142	83	126
ENSG00000272762.4	1	1	4	4	0	0	1	0	0	1	1	2	2	2	0	0
ENSG00000272763.1	72	621	296	14	686	509	999	6	901	140	30	308	336	1473	1172	1403
ENSG00000272764.1	18	18	13	11	4	14	12	8	15	16	7	6	4	11	14	16
ENSG00000272767.1	25	14	21	40	33	35	52	47	61	25	16	42	108	105	29	120
ENSG00000272768.1	46	88	47	146	106	178	131	57	123	66	175	74	136	77	71	85
ENSG00000272769.1	4	3	10	4	5	9	9	2	5	0	3	8	1	6	4	1
ENSG00000272772.1	1	1	2	2	2	3	4	2	1	2	1	2	4	3	0	0
ENSG00000272774.1	0	0	0	0	2	1	0	0	2	1	0	0	0	0	1	0
ENSG00000272777.1	33	75	80	28	27	48	88	55	34	36	16	31	33	47	27	34
ENSG00000272779.1	203	471	259	384	294	310	449	272	378	251	401	229	452	180	282	219
ENSG00000272780.4	0	0	3	2	0	0	2	7	1	1	0	2	2	0	3	0
ENSG00000272783.1	29	10	4	6	15	5	3	6	51	5	3	5	3	14	53	14
ENSG00000272784.1	0	0	6	2	2	11	2	8	5	1	2	5	1	8	3	0
ENSG00000272787.1	6	4	10	17	16	29	29	17	27	42	38	17	56	11	11	23
ENSG00000272788.1	0	8	3	9	13	5	16	2	15	6	13	12	20	20	12	3
ENSG00000272789.1	42	10	6	23	30	8	3	14	76	5	15	6	4	36	45	3
ENSG00000272791.1	24	29	31	32	39	33	25	48	23	30	5	21	5	43	19	58
ENSG00000272792.1	3	20	68	29	0	8	5	9	22	46	23	29	3	60	9	22
ENSG00000272795.1	1	1	3	1	1	5	0	2	0	3	1	1	0	1	0	0
ENSG00000272797.1	0	6	5	1	0	0	0	1	1	0	0	0	0	1	0	0
ENSG00000272798.1	4	0	3	0	0	1	1	3	6	1	0	0	0	0	0	0
ENSG00000272799.1	5	3	4	5	2	1	6	9	1	1	4	0	3	12	5	19
ENSG00000272800.1	19	89	40	31	34	101	35	31	62	38	27	53	37	50	35	39
ENSG00000272801.1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2
ENSG00000272804.2	0	0	1	0	1	0	0	2	0	0	1	0	0	0	0	0
ENSG00000272807.1	49	59	84	41	41	82	43	45	102	36	14	57	44	154	89	69
ENSG00000272808.2	6	10	73	47	4	4	561	9	9	23	47	97	3	4	7	0
ENSG00000272810.1	2	14	3	4	6	4	13	5	2	2	0	13	8	5	9	0
ENSG00000272812.1	51	47	51	16	30	65	94	38	77	72	32	89	25	81	56	52
ENSG00000272814.1	3	1	3	2	1	0	4	2	4	4	1	1	1	0	1	3
ENSG00000272815.1	1	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000272817.1	16	14	5	5	5	5	2	4	3	6	12	5	3	1	4	4
ENSG00000272821.1	494	368	685	181	159	193	1799	362	173	462	123	100	149	534	347	195
ENSG00000272822.1	1	5	16	7	17	11	8	9	11	2	2	9	3	13	8	9
ENSG00000272823.1	0	3	5	8	4	2	2	0	19	4	1	1	3	2	2	0
ENSG00000272824.1	8	2	43	11	23	36	14	49	18	13	0	8	7	38	27	4
ENSG00000272825.1	9	7	9	6	13	11	4	25	6	8	14	16	22	26	24	4
ENSG00000272827.1	0	3	3	0	0	31	0	0	0	0	1	0	0	0	0	0
ENSG00000272829.1	25	65	14	54	2	6	25	47	13	32	42	6	17	7	11	38
ENSG00000272831.1	13	46	33	42	25	45	17	36	34	60	30	15	42	22	37	25
ENSG00000272832.1	0	0	12	10	2	2	5	5	6	1	0	0	1	12	0	4
ENSG00000272834.1	1	12	10	9	11	13	21	7	8	2	2	16	3	20	18	14
ENSG00000272836.1	42	21	42	72	24	83	109	68	71	31	33	46	55	47	72	49
ENSG00000272837.1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
ENSG00000272839.1	15	1	8	5	8	7	7	8	17	6	2	2	6	5	24	6
ENSG00000272840.1	0	1	11	0	2	18	2	0	6	1	1	6	0	4	17	5
ENSG00000272841.1	139	255	162	248	34	128	333	354	1604	240	183	36	414	144	1086	29
ENSG00000272842.1	54	183	45	24	22	87	57	89	81	87	16	81	23	162	56	40
ENSG00000272843.1	7	9	26	9	10	54	7	38	29	13	14	29	5	33	37	16
ENSG00000272844.1	3	3	30	1	5	9	13	5	4	6	15	0	2	4	3	11
ENSG00000272848.1	9	18	13	12	25	4	18	36	11	17	6	4	11	5	6	1
ENSG00000272849.1	119	263	78	172	110	353	146	229	175	197	87	98	85	113	86	113
ENSG00000272853.1	21	56	42	24	35	40	48	90	50	65	53	29	17	50	54	81
ENSG00000272854.1	0	3	10	8	4	11	4	12	12	5	3	12	4	5	11	0
ENSG00000272855.1	0	0	1	0	3	6	1	1	6	0	0	0	0	0	2	0
ENSG00000272856.1	3	1	19	3	0	4	2	15	3	0	2	2	0	6	3	0
ENSG00000272858.1	17	26	44	7	5	38	30	11	24	10	18	23	7	11	26	14
ENSG00000272861.1	2	3	8	2	8	4	5	8	27	10	12	32	15	5	15	9
ENSG00000272862.1	0	5	5	1	4	2	3	13	5	2	2	2	1	4	6	3
ENSG00000272864.1	39	48	11	4	9	60	28	1	37	0	0	9	3	35	4	12
ENSG00000272865.1	0	9	13	0	0	0	2	0	0	0	0	0	1	1	0	0
ENSG00000272866.1	2	7	9	2	1	2	0	0	1	9	5	0	1	1	1	0
ENSG00000272869.4	8	4	10	7	21	22	14	16	21	11	21	15	9	23	13	15
ENSG00000272870.1	69	116	105	46	89	42	253	112	93	61	25	93	39	106	177	60
ENSG00000272871.1	44	57	63	29	54	81	70	33	33	97	3	48	9	82	31	30
ENSG00000272872.1	8	38	6	1	21	48	99	28	14	3	26	24	2	12	56	15
ENSG00000272874.1	0	0	3	1	2	0	0	1	0	0	0	0	1	0	0	0
ENSG00000272880.1	0	0	17	0	1	0	0	1	0	0	0	1	0	0	1	0
ENSG00000272882.1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272884.1	3	2	18	8	0	6	44	5	2	1	1	5	26	2	19	8
ENSG00000272885.1	17	14	17	4	67	14	10	22	24	9	5	19	6	11	37	26
ENSG00000272886.4	3305	3031	3097	2701	5661	4742	2784	2886	5777	2603	2132	3496	3796	4494	4478	4373
ENSG00000272887.1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
ENSG00000272888.4	2021	4415	1569	1733	1031	1457	5819	1675	2018	2835	1883	4437	1550	3786	3107	3074
ENSG00000272892.1	5	6	14	7	4	6	8	18	6	4	6	11	9	17	11	13
ENSG00000272894.4	28	15	51	49	83	163	29	125	552	24	21	230	39	176	113	501
ENSG00000272895.1	0	0	11	4	0	4	0	0	3	0	3	6	0	0	2	0
ENSG00000272896.1	0	3	0	3	2	0	3	0	0	0	1	0	6	0	8	0
ENSG00000272897.4	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	0
ENSG00000272899.2	59	109	148	138	165	170	536	198	148	84	108	100	160	519	110	89
ENSG00000272900.1	0	0	8	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000272902.2	21	100	35	167	35	114	86	76	90	58	89	48	131	37	33	24
ENSG00000272904.1	1	16	4	10	5	4	2	4	4	1	1	3	2	9	3	2
ENSG00000272905.1	9	19	15	2	17	14	10	11	13	12	2	12	5	16	26	3
ENSG00000272906.1	6	34	16	16	11	11	6	10	8	17	23	5	5	25	15	43
ENSG00000272908.1	77	6	20	6	22	33	14	20	49	25	11	33	34	42	45	13
ENSG00000272909.1	82	136	167	100	196	111	213	284	166	110	36	131	120	70	195	40
ENSG00000272910.1	23	42	42	20	24	39	53	28	27	27	16	15	6	25	22	31
ENSG00000272911.1	4	5	5	14	4	4	15	4	6	1	8	2	1	7	17	11
ENSG00000272912.1	3	1	11	2	6	3	8	7	23	2	0	4	0	1	1	4
ENSG00000272913.1	57	290	296	476	488	413	158	399	427	362	554	365	325	279	123	288
ENSG00000272914.1	16	16	26	9	36	17	20	17	50	27	11	24	12	34	50	49
ENSG00000272915.1	1	2	2	0	2	0	1	3	0	0	1	0	0	1	0	1
ENSG00000272916.4	23	8	28	16	11	24	15	14	25	12	4	19	3	17	32	35
ENSG00000272917.1	3	0	8	5	5	1	1	1	1	1	1	1	0	0	1	2
ENSG00000272918.1	108	79	131	72	83	172	182	151	158	52	35	231	61	94	222	68
ENSG00000272921.1	8	4	8	7	2	3	7	6	6	3	5	4	8	1	3	5
ENSG00000272922.1	5	2	3	1	2	1	4	3	19	4	0	5	3	0	3	0
ENSG00000272927.1	24	14	26	7	3	1	18	8	5	13	0	3	0	9	7	10
ENSG00000272931.1	30	100	59	14	17	24	25	3	16	52	17	17	11	54	20	28
ENSG00000272933.1	516	598	768	769	754	765	627	828	1006	477	640	532	1044	510	689	994
ENSG00000272937.1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000272940.1	4	1	24	5	0	4	22	8	4	15	2	4	10	5	5	6
ENSG00000272941.1	207	40	102	39	67	29	83	131	64	48	29	44	100	121	62	63
ENSG00000272942.1	0	0	4	0	0	1	1	7	7	8	0	1	0	0	0	1
ENSG00000272944.1	15	31	45	92	15	41	103	38	11	42	28	4	28	3	25	1
ENSG00000272945.1	13	25	15	22	6	45	30	15	41	11	15	13	9	14	25	3
ENSG00000272948.2	7	12	10	10	6	12	6	20	12	16	5	3	4	7	8	6
ENSG00000272949.1	0	1	9	4	3	2	11	9	1	3	2	1	3	37	2	5
ENSG00000272950.1	17	15	40	8	12	17	22	41	30	5	12	55	10	95	75	26
ENSG00000272953.1	4	43	14	15	12	20	11	24	15	30	7	21	12	18	21	16
ENSG00000272954.1	4	4	8	2	5	16	6	5	10	10	5	6	0	3	6	2
ENSG00000272958.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272963.1	0	2	5	0	3	3	1	2	2	1	0	2	0	1	1	0
ENSG00000272966.1	5	3	2	2	3	4	7	19	3	2	0	3	3	1	0	0
ENSG00000272967.1	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000272968.4	0	0	0	8	6	0	4	5	4	7	5	5	2	2	1	9
ENSG00000272969.1	0	10	5	4	4	4	0	10	2	3	3	1	1	3	3	2
ENSG00000272970.1	28	16	36	26	16	19	18	24	217	25	17	34	15	11	20	17
ENSG00000272971.1	1	0	16	3	6	0	5	11	0	5	0	2	3	1	0	0
ENSG00000272973.1	9	103	8	21	3	0	14	10	5	19	0	5	14	3	3	2
ENSG00000272975.1	5	2	34	9	13	0	22	65	4	4	1	5	39	4	0	0
ENSG00000272977.1	49	68	178	111	98	252	98	108	234	62	42	176	154	216	182	137
ENSG00000272979.1	13	59	32	12	32	11	19	19	14	34	4	17	22	15	17	7
ENSG00000272980.3	16	26	43	16	14	52	14	46	61	7	14	50	17	37	18	27
ENSG00000272981.1	0	0	2	1	0	0	3	0	0	0	0	1	0	0	0	0
ENSG00000272983.1	43	3	68	12	75	14	56	40	93	16	35	67	14	31	87	79
ENSG00000272984.1	5	4	18	0	1	0	0	0	3	0	0	0	1	1	1	4
ENSG00000272986.1	18	25	34	19	13	8	21	93	7	34	11	7	5	28	7	8
ENSG00000272988.1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	2	0
ENSG00000272989.1	8	71	374	88	9	15	37	6	25	86	50	5	28	33	67	187
ENSG00000272990.1	47	118	123	51	44	117	85	40	49	61	36	25	37	78	79	115
ENSG00000272994.1	64	163	101	237	63	374	84	209	102	140	142	138	73	147	130	90
ENSG00000272995.1	2	0	15	3	3	1	5	8	1	3	0	0	1	2	3	0
ENSG00000273000.4	43	18	23	26	27	108	57	48	53	20	30	54	18	62	67	31
ENSG00000273001.1	8	19	13	6	1	1	13	31	11	11	4	9	4	13	5	17
ENSG00000273002.1	34	28	42	25	45	29	27	25	50	35	4	31	14	48	46	21
ENSG00000273003.1	1	0	2	0	1	1	3	1	1	0	1	5	2	2	1	2
ENSG00000273004.1	12	14	21	44	13	11	21	4	37	19	31	28	99	9	14	6
ENSG00000273006.1	1	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000273007.1	16	30	34	13	24	11	14	40	45	14	5	9	3	41	6	11
ENSG00000273008.1	26	52	17	82	22	12	69	55	54	39	27	28	25	31	12	28
ENSG00000273009.1	22	30	8	6	3	2	8	5	3	7	5	4	1	15	10	6
ENSG00000273010.1	5	15	22	6	2	10	7	13	8	3	10	5	8	2	9	10
ENSG00000273011.1	0	3	20	4	3	4	2	12	1	2	1	2	0	3	3	1
ENSG00000273012.1	2	0	0	1	2	3	1	6	5	1	0	1	0	1	5	1
ENSG00000273013.1	11	69	84	28	10	26	146	38	43	33	60	43	20	39	19	15
ENSG00000273014.1	64	176	131	152	148	292	174	112	295	136	68	159	311	158	258	200
ENSG00000273015.2	557	992	1392	732	314	1180	1029	881	1104	831	640	891	556	696	1067	395
ENSG00000273017.1	39	36	47	14	62	46	46	91	80	29	11	43	26	104	103	17
ENSG00000273018.4	85	83	33	86	15	221	18	2	465	9	2	60	192	18	7	2
ENSG00000273019.1	1	2	7	0	11	0	4	3	3	1	0	2	1	1	4	1
ENSG00000273024.4	9	17	35	14	34	20	14	16	21	20	8	25	7	12	3	3
ENSG00000273025.1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000273026.1	7	36	54	37	10	21	13	40	31	26	7	22	10	38	32	29
ENSG00000273027.1	29	5	26	6	2	17	9	39	3	2	13	1	5	1	5	3
ENSG00000273030.1	5	24	11	6	6	2	6	9	2	3	2	0	2	2	2	0
ENSG00000273032.1	28	14	111	179	38	56	35	79	6	22	9	149	10	23	22	83
ENSG00000273033.2	459	284	3655	2712	777	1591	1961	4013	994	440	1571	890	1844	514	825	1420
ENSG00000273035.1	7	8	18	2	3	10	20	5	12	2	8	14	3	44	14	9
ENSG00000273036.2	8	250	37	150	166	27	70	52	40	115	25	46	11	253	145	75
ENSG00000273038.2	116	88	159	123	168	405	239	79	337	71	70	223	169	804	882	299
ENSG00000273041.1	0	0	1	2	2	1	6	0	0	3	0	3	2	1	0	1
ENSG00000273044.1	0	6	3	0	1	0	2	1	1	2	0	0	0	2	7	6
ENSG00000273045.4	102	102	113	111	258	373	89	94	279	59	102	186	42	110	148	138
ENSG00000273046.1	0	1	3	0	3	1	5	0	2	2	0	6	1	0	0	2
ENSG00000273047.1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
ENSG00000273049.1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2
ENSG00000273051.1	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273055.1	54	60	44	28	86	174	37	33	142	37	20	62	47	67	251	37
ENSG00000273056.1	5	30	1	22	0	14	2	2	0	1	0	0	0	7	5	3
ENSG00000273058.2	84	195	91	84	60	72	76	87	57	82	24	52	67	36	62	79
ENSG00000273059.1	0	10	1	1	0	2	1	2	3	0	0	1	1	3	0	4
ENSG00000273061.1	53	76	11	77	11	17	19	70	19	95	4	13	11	34	28	16
ENSG00000273062.1	4	11	49	23	27	72	13	7	20	30	17	13	5	29	40	20
ENSG00000273063.1	0	7	3	1	0	2	1	0	0	2	1	0	0	7	0	1
ENSG00000273064.1	10	35	33	10	20	32	3	6	20	26	16	30	13	32	13	15
ENSG00000273065.1	5	0	4	0	1	0	1	2	0	1	1	1	0	1	2	7
ENSG00000273066.4	38	87	48	80	75	84	78	41	70	69	87	169	68	53	167	83
ENSG00000273068.1	1	0	5	0	0	0	0	0	0	1	0	0	1	2	0	0
ENSG00000273069.1	7	16	11	5	8	5	3	4	10	3	3	6	1	4	3	1
ENSG00000273071.1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSG00000273073.1	13	33	19	14	9	2	6	11	3	2	5	1	6	9	16	3
ENSG00000273076.1	21	21	11	8	10	24	26	11	18	32	13	26	6	24	40	33
ENSG00000273077.1	0	0	3	1	1	0	0	1	2	3	1	3	0	2	3	1
ENSG00000273079.3	8	298	67	8	8	343	28	5	8	2	19	18	21	6	3	2
ENSG00000273080.1	8	11	28	32	17	23	25	35	5	24	24	15	11	5	6	13
ENSG00000273082.1	0	5	1	6	2	0	3	6	2	7	4	5	1	10	5	2
ENSG00000273084.1	11	239	72	44	30	122	59	80	52	74	53	21	21	29	39	86
ENSG00000273085.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273088.1	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	4
ENSG00000273090.1	3	3	3	4	4	6	6	1	4	2	0	3	2	2	7	0
ENSG00000273091.1	9	8	11	3	13	4	13	21	8	4	4	5	3	14	4	7
ENSG00000273093.1	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000273096.1	25	18	23	15	12	32	26	11	16	11	19	23	8	14	21	30
ENSG00000273098.1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273100.1	10	14	13	2	19	7	14	7	12	18	7	14	7	9	24	8
ENSG00000273102.1	7	2	6	0	10	7	8	6	2	3	2	0	2	8	6	2
ENSG00000273106.1	2	2	2	4	0	1	0	1	0	0	0	0	0	1	2	2
ENSG00000273107.1	2	15	1	0	4	1	2	2	17	10	2	1	6	6	16	16
ENSG00000273108.1	16	103	69	29	24	29	61	24	30	11	46	33	11	17	85	19
ENSG00000273111.4	2	0	62	0	4	2	2	0	1	2	0	3	0	0	3	1
ENSG00000273112.1	4	1	0	2	3	0	0	0	5	6	0	5	7	5	18	0
ENSG00000273113.1	0	9	41	19	78	11	44	13	10	4	2	64	39	27	20	84
ENSG00000273115.1	3	0	0	0	0	1	0	1	0	2	1	0	4	3	2	0
ENSG00000273117.1	50	117	161	276	73	19	211	136	73	176	114	36	108	16	55	44
ENSG00000273118.1	0	0	16	8	1	2	1	14	1	4	2	3	4	7	0	0
ENSG00000273119.1	0	72	0	14	0	0	0	0	0	0	10	0	0	0	0	0
ENSG00000273123.1	9	7	32	0	1	3	3	5	11	1	2	10	6	0	4	1
ENSG00000273124.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273125.1	3	4	24	13	3	2	2	7	8	2	3	2	3	4	1	4
ENSG00000273129.1	0	2	7	6	7	20	1	4	15	3	2	36	1	15	14	3
ENSG00000273132.1	104	6	58	14	281	16	45	9	102	1	100	102	23	145	42	154
ENSG00000273133.1	18	3	14	6	8	12	7	4	18	4	8	11	4	12	23	11
ENSG00000273136.4	259	107	682	420	512	433	628	2017	592	110	68	611	595	484	280	446
ENSG00000273137.1	90	54	80	123	49	136	243	124	104	71	72	104	64	89	117	98
ENSG00000273138.1	3	0	15	3	13	38	18	5	14	0	6	18	3	51	47	1
ENSG00000273139.1	10	8	12	7	2	19	11	17	3	2	9	5	1	5	2	2
ENSG00000273142.1	1209	610	994	1029	1243	1031	963	1773	1217	1278	859	1693	999	1530	550	1201
ENSG00000273143.1	3	3	27	7	2	0	11	1	6	5	2	5	12	11	6	3
ENSG00000273145.1	176	196	154	177	60	165	884	107	128	137	116	92	130	50	104	116
ENSG00000273148.1	47	60	42	75	59	30	147	144	24	129	47	51	15	77	39	12
ENSG00000273151.1	197	151	380	317	776	816	585	261	734	80	174	1129	153	560	387	1464
ENSG00000273153.1	7	0	7	0	2	9	4	3	2	0	1	2	0	3	1	0
ENSG00000273154.2	29	41	32	36	28	97	43	86	57	36	34	23	26	52	128	23
ENSG00000273155.1	6	13	5	12	14	7	9	4	19	6	12	2	8	13	7	11
ENSG00000273156.1	59	54	131	19	19	35	87	59	13	53	23	17	9	31	54	29
ENSG00000273160.1	37	4	19	13	15	6	8	25	42	2	12	9	2	41	28	8
ENSG00000273162.1	26	72	56	74	23	75	58	20	90	73	64	16	14	43	23	98
ENSG00000273164.1	2	0	14	24	2	13	7	17	1	7	4	26	3	2	4	6
ENSG00000273165.1	2	6	12	0	5	27	14	9	2	3	1	5	0	7	12	9
ENSG00000273167.1	2	0	2	5	0	0	2	0	2	0	8	5	7	0	3	0
ENSG00000273170.4	0	96	11	13	27	7	13	5	15	35	3	10	1	71	30	12
ENSG00000273172.1	11	0	44	0	35	5	7	10	15	4	0	6	2	8	48	63
ENSG00000273173.4	33	9	25	12	5	7	24	11	37	26	27	13	3	14	17	4
ENSG00000273174.1	51	11	33	19	9	28	15	19	49	10	12	9	17	20	46	26
ENSG00000273175.1	0	9	12	6	3	2	2	8	3	2	0	0	6	3	4	0
ENSG00000273176.1	3	8	13	5	4	6	9	5	1	1	2	2	0	5	2	4
ENSG00000273177.1	0	3	5	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000273179.1	42	29	21	83	54	27	62	7	128	9	19	30	137	50	243	14
ENSG00000273180.1	0	0	4	1	0	4	1	0	3	0	0	0	0	0	1	0
ENSG00000273181.1	4	7	23	11	8	7	7	20	17	20	20	7	5	21	9	9
ENSG00000273183.1	26	20	33	13	26	42	43	53	51	21	6	25	10	44	11	45
ENSG00000273184.1	0	2	1	2	2	0	1	4	1	0	0	0	0	2	5	3
ENSG00000273186.1	8	32	9	24	6	16	32	6	9	25	31	15	48	0	26	3
ENSG00000273188.1	57	14	39	54	30	72	98	40	75	29	27	49	27	29	125	55
ENSG00000273189.1	14	7	10	5	4	16	7	5	5	4	5	1	1	4	2	6
ENSG00000273192.1	34	91	55	47	25	56	85	33	53	35	46	34	42	35	73	43
ENSG00000273196.1	2	2	12	3	6	7	14	4	13	2	3	5	0	3	2	2
ENSG00000273198.1	1	0	19	0	1	2	1	1	2	2	0	0	0	11	1	9
ENSG00000273199.1	11	63	32	21	3	12	35	180	14	12	20	16	17	26	13	28
ENSG00000273203.1	27	224	226	0	110	5	86	106	30	86	4	91	44	18	8	8
ENSG00000273209.1	2	32	4	36	4	33	33	15	10	38	24	12	37	5	2	17
ENSG00000273210.1	11	6	4	4	6	0	5	14	17	10	6	2	6	7	4	4
ENSG00000273212.1	10	15	17	18	8	12	10	11	16	4	8	16	11	12	12	10
ENSG00000273213.1	8	1	11	5	1	217	1	4	3	0	3	28	2	0	3	0
